coord,territory_id
"[294,226]",1602001
"[295,226]",1602001
"[296,226]",1602001
"[297,226]",1606001
"[298,226]",1606001
"[299,226]",1606001
"[300,226]",1606001
"[301,226]",1606001
"[302,226]",1606001
"[303,226]",1606001
"[304,226]",1608001
"[305,226]",1606001
"[306,226]",1606001
"[307,226]",1603001
"[308,226]",1603001
"[309,226]",1603001
"[310,226]",1603001
"[311,226]",1603001
"[312,226]",1603001
"[313,226]",1603001
"[314,226]",1603001
"[315,226]",1603001
"[316,226]",1603001
"[317,226]",1603001
"[318,226]",1603001
"[319,226]",1603001
"[320,226]",1603001
"[321,226]",1603001
"[322,226]",1606001
"[323,226]",1608001
"[324,226]",1608001
"[325,226]",1606001
"[326,226]",1606001
"[327,226]",1608001
"[328,226]",1606001
"[329,226]",1603001
"[330,226]",1603001
"[331,226]",1605001
"[332,226]",1605001
"[333,226]",1603001
"[334,226]",1603001
"[335,226]",1603001
"[336,226]",1603001
"[337,226]",1603001
"[338,226]",1603001
"[339,226]",1603001
"[340,226]",1603001
"[341,226]",1605001
"[342,226]",1608001
"[343,226]",1608001
"[344,226]",1605001
"[345,226]",1603001
"[346,226]",1603001
"[347,226]",1606001
"[348,226]",1608001
"[349,226]",1608001
"[350,226]",1608001
"[351,226]",1606001
"[352,226]",1603001
"[353,226]",1603001
"[354,226]",1603001
"[355,226]",1603001
"[356,226]",1603001
"[357,226]",1603001
"[358,226]",1603001
"[359,226]",1603001
"[0,227]",1608001
"[1,227]",1608001
"[2,227]",1608001
"[3,227]",1608001
"[4,227]",1608001
"[5,227]",1608001
"[6,227]",1606001
"[7,227]",1603001
"[8,227]",1603001
"[9,227]",1603001
"[10,227]",1603001
"[11,227]",1603001
"[12,227]",1603001
"[13,227]",1603001
"[14,227]",1603001
"[15,227]",1603001
"[16,227]",1603001
"[17,227]",1603001
"[18,227]",1603001
"[19,227]",1603001
"[20,227]",1603001
"[21,227]",1603001
"[22,227]",1606001
"[23,227]",1608001
"[24,227]",1608001
"[25,227]",1606001
"[26,227]",1603001
"[27,227]",1608001
"[28,227]",1608001
"[29,227]",1606001
"[30,227]",1608001
"[31,227]",1608001
"[32,227]",1608001
"[33,227]",1608001
"[34,227]",1608001
"[35,227]",1608001
"[36,227]",1606001
"[37,227]",1603001
"[38,227]",1603001
"[39,227]",1603001
"[40,227]",1603001
"[41,227]",1603001
"[42,227]",1603001
"[43,227]",1603001
"[44,227]",1603001
"[45,227]",1603001
"[46,227]",1603001
"[47,227]",1603001
"[48,227]",1603001
"[49,227]",1603001
"[50,227]",1603001
"[51,227]",1603001
"[52,227]",1606001
"[53,227]",1608001
"[54,227]",1608001
"[55,227]",1606001
"[56,227]",1603001
"[57,227]",1608001
"[58,227]",1608001
"[59,227]",1606001
"[60,227]",1602001
"[61,227]",1606001
"[62,227]",1608001
"[63,227]",1606001
"[64,227]",1602001
"[65,227]",1606001
"[66,227]",1606001
"[67,227]",1602001
"[68,227]",1602001
"[69,227]",1602001
"[70,227]",1602001
"[71,227]",1602001
"[72,227]",1602001
"[73,227]",1602001
"[74,227]",1602001
"[75,227]",1602001
"[76,227]",1602001
"[77,227]",1602001
"[78,227]",1602001
"[79,227]",1602001
"[80,227]",1605001
"[81,227]",1602001
"[82,227]",1602001
"[83,227]",1602001
"[84,227]",1602001
"[85,227]",1602001
"[86,227]",1602001
"[87,227]",1602001
"[88,227]",1602001
"[89,227]",1602001
"[90,227]",1602001
"[91,227]",1602001
"[92,227]",1602001
"[93,227]",1602001
"[94,227]",1602001
"[95,227]",1602001
"[96,227]",1602001
"[97,227]",1602001
"[98,227]",1602001
"[99,227]",1602001
"[100,227]",1602001
"[101,227]",1602001
"[102,227]",1602001
"[103,227]",1602001
"[104,227]",1602001
"[105,227]",1602001
"[106,227]",1602001
"[107,227]",1602001
"[108,227]",1602001
"[109,227]",1602001
"[110,227]",1602001
"[111,227]",1606001
"[112,227]",1606001
"[113,227]",1606001
"[114,227]",1606001
"[115,227]",1608001
"[116,227]",1602001
"[117,227]",1602001
"[118,227]",1602001
"[119,227]",1602001
"[120,227]",1602001
"[121,227]",1606001
"[122,227]",1608001
"[123,227]",1606001
"[124,227]",1602001
"[125,227]",1606001
"[126,227]",1606001
"[127,227]",1602001
"[128,227]",1602001
"[129,227]",1602001
"[130,227]",1602001
"[131,227]",1602001
"[132,227]",1602001
"[133,227]",1602001
"[134,227]",1602001
"[135,227]",1602001
"[136,227]",1602001
"[137,227]",1602001
"[138,227]",1602001
"[139,227]",1602001
"[140,227]",1605001
"[141,227]",1602001
"[142,227]",1602001
"[143,227]",1602001
"[144,227]",1602001
"[145,227]",1602001
"[146,227]",1602001
"[147,227]",1602001
"[148,227]",1602001
"[149,227]",1602001
"[150,227]",1602001
"[151,227]",1602001
"[152,227]",1602001
"[153,227]",1602001
"[154,227]",1602001
"[155,227]",1602001
"[156,227]",1602001
"[157,227]",1602001
"[158,227]",1602001
"[159,227]",1602001
"[160,227]",1602001
"[161,227]",1602001
"[162,227]",1602001
"[163,227]",1602001
"[164,227]",1602001
"[165,227]",1602001
"[166,227]",1602001
"[167,227]",1602001
"[168,227]",1602001
"[169,227]",1602001
"[170,227]",1602001
"[171,227]",1606001
"[172,227]",1606001
"[173,227]",1606001
"[174,227]",1606001
"[175,227]",1608001
"[176,227]",1602001
"[177,227]",1602001
"[178,227]",1602001
"[179,227]",1602001
"[180,227]",1602001
"[181,227]",1606001
"[182,227]",1608001
"[183,227]",1606001
"[184,227]",1602001
"[185,227]",1606001
"[186,227]",1606001
"[187,227]",1602001
"[188,227]",1602001
"[189,227]",1602001
"[190,227]",1602001
"[191,227]",1602001
"[192,227]",1602001
"[193,227]",1602001
"[194,227]",1602001
"[195,227]",1602001
"[196,227]",1602001
"[197,227]",1602001
"[198,227]",1602001
"[199,227]",1602001
"[200,227]",1605001
"[201,227]",1602001
"[202,227]",1602001
"[203,227]",1602001
"[204,227]",1602001
"[205,227]",1602001
"[206,227]",1602001
"[207,227]",1602001
"[208,227]",1602001
"[209,227]",1602001
"[210,227]",1602001
"[211,227]",1602001
"[212,227]",1602001
"[213,227]",1602001
"[214,227]",1602001
"[215,227]",1602001
"[216,227]",1602001
"[217,227]",1602001
"[218,227]",1602001
"[219,227]",1602001
"[220,227]",1602001
"[221,227]",1602001
"[222,227]",1602001
"[223,227]",1602001
"[224,227]",1602001
"[225,227]",1602001
"[226,227]",1602001
"[227,227]",1602001
"[228,227]",1602001
"[229,227]",1602001
"[230,227]",1602001
"[231,227]",1606001
"[232,227]",1606001
"[233,227]",1606001
"[234,227]",1606001
"[235,227]",1608001
"[236,227]",1602001
"[237,227]",1602001
"[238,227]",1602001
"[239,227]",1602001
"[240,227]",1602001
"[241,227]",1606001
"[242,227]",1608001
"[243,227]",1606001
"[244,227]",1602001
"[245,227]",1606001
"[246,227]",1606001
"[247,227]",1602001
"[248,227]",1602001
"[249,227]",1602001
"[250,227]",1602001
"[251,227]",1602001
"[252,227]",1602001
"[253,227]",1602001
"[254,227]",1602001
"[255,227]",1602001
"[256,227]",1602001
"[257,227]",1602001
"[258,227]",1602001
"[259,227]",1602001
"[260,227]",1605001
"[261,227]",1602001
"[262,227]",1602001
"[263,227]",1602001
"[264,227]",1602001
"[265,227]",1602001
"[266,227]",1602001
"[267,227]",1602001
"[268,227]",1602001
"[269,227]",1602001
"[270,227]",1602001
"[271,227]",1606001
"[272,227]",1608001
"[273,227]",1606001
"[274,227]",1602001
"[275,227]",1606001
"[276,227]",1606001
"[277,227]",1602001
"[278,227]",1602001
"[279,227]",1602001
"[280,227]",1602001
"[281,227]",1602001
"[282,227]",1602001
"[283,227]",1602001
"[284,227]",1602001
"[285,227]",1602001
"[286,227]",1602001
"[287,227]",1602001
"[288,227]",1602001
"[289,227]",1602001
"[290,227]",1605001
"[291,227]",1602001
"[292,227]",1602001
"[293,227]",1602001
"[294,227]",1602001
"[295,227]",1602001
"[296,227]",1602001
"[297,227]",1602001
"[298,227]",1602001
"[299,227]",1602001
"[300,227]",1608001
"[301,227]",1608001
"[302,227]",1608001
"[303,227]",1608001
"[304,227]",1608001
"[305,227]",1608001
"[306,227]",1606001
"[307,227]",1603001
"[308,227]",1603001
"[309,227]",1603001
"[310,227]",1603001
"[311,227]",1603001
"[312,227]",1603001
"[313,227]",1603001
"[314,227]",1603001
"[315,227]",1603001
"[316,227]",1603001
"[317,227]",1603001
"[318,227]",1603001
"[319,227]",1603001
"[320,227]",1603001
"[321,227]",1603001
"[322,227]",1606001
"[323,227]",1608001
"[324,227]",1608001
"[325,227]",1606001
"[326,227]",1603001
"[327,227]",1608001
"[328,227]",1608001
"[329,227]",1606001
"[330,227]",1603001
"[331,227]",1603001
"[332,227]",1603001
"[333,227]",1603001
"[334,227]",1603001
"[335,227]",1603001
"[336,227]",1603001
"[337,227]",1603001
"[338,227]",1603001
"[339,227]",1605001
"[340,227]",1605001
"[341,227]",1608001
"[342,227]",1608001
"[343,227]",1608001
"[344,227]",1605001
"[345,227]",1603001
"[346,227]",1603001
"[347,227]",1606001
"[348,227]",1606001
"[349,227]",1606001
"[350,227]",1606001
"[351,227]",1603001
"[352,227]",1603001
"[353,227]",1603001
"[354,227]",1603001
"[355,227]",1603001
"[356,227]",1603001
"[357,227]",1603001
"[358,227]",1606001
"[359,227]",1606001
"[0,228]",1606001
"[1,228]",1606001
"[2,228]",1606001
"[3,228]",1606001
"[4,228]",1608001
"[5,228]",1608001
"[6,228]",1606001
"[7,228]",1603001
"[8,228]",1603001
"[9,228]",1603001
"[10,228]",1603001
"[11,228]",1603001
"[12,228]",1603001
"[13,228]",1603001
"[14,228]",1603001
"[15,228]",1603001
"[16,228]",1603001
"[17,228]",1603001
"[18,228]",1603001
"[19,228]",1603001
"[20,228]",1603001
"[21,228]",1603001
"[22,228]",1606001
"[23,228]",1606001
"[24,228]",1608001
"[25,228]",1606001
"[26,228]",1606001
"[27,228]",1603001
"[28,228]",1603001
"[29,228]",1603001
"[30,228]",1606001
"[31,228]",1606001
"[32,228]",1606001
"[33,228]",1606001
"[34,228]",1608001
"[35,228]",1608001
"[36,228]",1606001
"[37,228]",1603001
"[38,228]",1603001
"[39,228]",1603001
"[40,228]",1603001
"[41,228]",1603001
"[42,228]",1603001
"[43,228]",1603001
"[44,228]",1603001
"[45,228]",1603001
"[46,228]",1603001
"[47,228]",1603001
"[48,228]",1603001
"[49,228]",1603001
"[50,228]",1603001
"[51,228]",1603001
"[52,228]",1606001
"[53,228]",1606001
"[54,228]",1608001
"[55,228]",1606001
"[56,228]",1606001
"[57,228]",1603001
"[58,228]",1603001
"[59,228]",1603001
"[60,228]",1602001
"[61,228]",1602001
"[62,228]",1606001
"[63,228]",1606001
"[64,228]",1602001
"[65,228]",1606001
"[66,228]",1608001
"[67,228]",1606001
"[68,228]",1602001
"[69,228]",1602001
"[70,228]",1602001
"[71,228]",1602001
"[72,228]",1602001
"[73,228]",1602001
"[74,228]",1602001
"[75,228]",1602001
"[76,228]",1602001
"[77,228]",1602001
"[78,228]",1602001
"[79,228]",1602001
"[80,228]",1602001
"[81,228]",1605001
"[82,228]",1605001
"[83,228]",1602001
"[84,228]",1602001
"[85,228]",1602001
"[86,228]",1602001
"[87,228]",1602001
"[88,228]",1602001
"[89,228]",1602001
"[90,228]",1602001
"[91,228]",1602001
"[92,228]",1602001
"[93,228]",1602001
"[94,228]",1602001
"[95,228]",1602001
"[96,228]",1602001
"[97,228]",1602001
"[98,228]",1602001
"[99,228]",1602001
"[100,228]",1602001
"[101,228]",1602001
"[102,228]",1602001
"[103,228]",1602001
"[104,228]",1602001
"[105,228]",1602001
"[106,228]",1602001
"[107,228]",1602001
"[108,228]",1602001
"[109,228]",1602001
"[110,228]",1602001
"[111,228]",1602001
"[112,228]",1605001
"[113,228]",1608001
"[114,228]",1608001
"[115,228]",1608001
"[116,228]",1605001
"[117,228]",1602001
"[118,228]",1602001
"[119,228]",1602001
"[120,228]",1602001
"[121,228]",1602001
"[122,228]",1606001
"[123,228]",1606001
"[124,228]",1602001
"[125,228]",1606001
"[126,228]",1608001
"[127,228]",1606001
"[128,228]",1602001
"[129,228]",1602001
"[130,228]",1602001
"[131,228]",1602001
"[132,228]",1602001
"[133,228]",1602001
"[134,228]",1602001
"[135,228]",1602001
"[136,228]",1602001
"[137,228]",1602001
"[138,228]",1602001
"[139,228]",1602001
"[140,228]",1602001
"[141,228]",1605001
"[142,228]",1605001
"[143,228]",1602001
"[144,228]",1602001
"[145,228]",1602001
"[146,228]",1602001
"[147,228]",1602001
"[148,228]",1602001
"[149,228]",1602001
"[150,228]",1602001
"[151,228]",1602001
"[152,228]",1602001
"[153,228]",1602001
"[154,228]",1602001
"[155,228]",1602001
"[156,228]",1602001
"[157,228]",1602001
"[158,228]",1602001
"[159,228]",1602001
"[160,228]",1602001
"[161,228]",1602001
"[162,228]",1602001
"[163,228]",1602001
"[164,228]",1602001
"[165,228]",1602001
"[166,228]",1602001
"[167,228]",1602001
"[168,228]",1602001
"[169,228]",1602001
"[170,228]",1602001
"[171,228]",1602001
"[172,228]",1605001
"[173,228]",1608001
"[174,228]",1608001
"[175,228]",1608001
"[176,228]",1605001
"[177,228]",1602001
"[178,228]",1602001
"[179,228]",1602001
"[180,228]",1602001
"[181,228]",1602001
"[182,228]",1606001
"[183,228]",1606001
"[184,228]",1602001
"[185,228]",1606001
"[186,228]",1608001
"[187,228]",1606001
"[188,228]",1602001
"[189,228]",1602001
"[190,228]",1602001
"[191,228]",1602001
"[192,228]",1602001
"[193,228]",1602001
"[194,228]",1602001
"[195,228]",1602001
"[196,228]",1602001
"[197,228]",1602001
"[198,228]",1602001
"[199,228]",1602001
"[200,228]",1602001
"[201,228]",1605001
"[202,228]",1605001
"[203,228]",1602001
"[204,228]",1602001
"[205,228]",1602001
"[206,228]",1602001
"[207,228]",1602001
"[208,228]",1602001
"[209,228]",1602001
"[210,228]",1602001
"[211,228]",1602001
"[212,228]",1602001
"[213,228]",1602001
"[214,228]",1602001
"[215,228]",1602001
"[216,228]",1602001
"[217,228]",1602001
"[218,228]",1602001
"[219,228]",1602001
"[220,228]",1602001
"[221,228]",1602001
"[222,228]",1602001
"[223,228]",1602001
"[224,228]",1602001
"[225,228]",1602001
"[226,228]",1602001
"[227,228]",1602001
"[228,228]",1602001
"[229,228]",1602001
"[230,228]",1602001
"[231,228]",1602001
"[232,228]",1605001
"[233,228]",1608001
"[234,228]",1608001
"[235,228]",1608001
"[236,228]",1605001
"[237,228]",1602001
"[238,228]",1602001
"[239,228]",1602001
"[240,228]",1602001
"[241,228]",1602001
"[242,228]",1606001
"[243,228]",1606001
"[244,228]",1602001
"[245,228]",1606001
"[246,228]",1608001
"[247,228]",1606001
"[248,228]",1602001
"[249,228]",1602001
"[250,228]",1602001
"[251,228]",1602001
"[252,228]",1602001
"[253,228]",1602001
"[254,228]",1602001
"[255,228]",1602001
"[256,228]",1602001
"[257,228]",1602001
"[258,228]",1602001
"[259,228]",1602001
"[260,228]",1602001
"[261,228]",1605001
"[262,228]",1605001
"[263,228]",1602001
"[264,228]",1602001
"[265,228]",1602001
"[266,228]",1602001
"[267,228]",1602001
"[268,228]",1602001
"[269,228]",1602001
"[270,228]",1602001
"[271,228]",1602001
"[272,228]",1606001
"[273,228]",1606001
"[274,228]",1602001
"[275,228]",1606001
"[276,228]",1608001
"[277,228]",1606001
"[278,228]",1602001
"[279,228]",1602001
"[280,228]",1602001
"[281,228]",1602001
"[282,228]",1602001
"[283,228]",1602001
"[284,228]",1602001
"[285,228]",1602001
"[286,228]",1602001
"[287,228]",1602001
"[288,228]",1602001
"[289,228]",1602001
"[290,228]",1602001
"[291,228]",1605001
"[292,228]",1605001
"[293,228]",1602001
"[294,228]",1602001
"[295,228]",1602001
"[296,228]",1602001
"[297,228]",1602001
"[298,228]",1602001
"[299,228]",1602001
"[300,228]",1606001
"[301,228]",1606001
"[302,228]",1606001
"[303,228]",1606001
"[304,228]",1608001
"[305,228]",1608001
"[306,228]",1606001
"[307,228]",1603001
"[308,228]",1603001
"[309,228]",1603001
"[310,228]",1603001
"[311,228]",1603001
"[312,228]",1603001
"[313,228]",1603001
"[314,228]",1603001
"[315,228]",1603001
"[316,228]",1603001
"[317,228]",1603001
"[318,228]",1603001
"[319,228]",1603001
"[320,228]",1603001
"[321,228]",1603001
"[322,228]",1606001
"[323,228]",1606001
"[324,228]",1608001
"[325,228]",1606001
"[326,228]",1606001
"[327,228]",1603001
"[328,228]",1603001
"[329,228]",1603001
"[330,228]",1603001
"[331,228]",1603001
"[332,228]",1603001
"[333,228]",1603001
"[334,228]",1603001
"[335,228]",1603001
"[336,228]",1603001
"[337,228]",1603001
"[338,228]",1603001
"[339,228]",1605001
"[340,228]",1608001
"[341,228]",1608001
"[342,228]",1608001
"[343,228]",1605001
"[344,228]",1605001
"[345,228]",1603001
"[346,228]",1603001
"[347,228]",1603001
"[348,228]",1605001
"[349,228]",1605001
"[350,228]",1605001
"[351,228]",1603001
"[352,228]",1603001
"[353,228]",1603001
"[354,228]",1603001
"[355,228]",1603001
"[356,228]",1603001
"[357,228]",1603001
"[358,228]",1606001
"[359,228]",1608001
"[0,229]",1603001
"[1,229]",1603001
"[2,229]",1603001
"[3,229]",1603001
"[4,229]",1606001
"[5,229]",1606001
"[6,229]",1603001
"[7,229]",1603001
"[8,229]",1603001
"[9,229]",1603001
"[10,229]",1603001
"[11,229]",1603001
"[12,229]",1603001
"[13,229]",1605001
"[14,229]",1605001
"[15,229]",1603001
"[16,229]",1603001
"[17,229]",1603001
"[18,229]",1603001
"[19,229]",1603001
"[20,229]",1606001
"[21,229]",1606001
"[22,229]",1608001
"[23,229]",1608001
"[24,229]",1606001
"[25,229]",1603001
"[26,229]",1603001
"[27,229]",1603001
"[28,229]",1603001
"[29,229]",1603001
"[30,229]",1603001
"[31,229]",1603001
"[32,229]",1603001
"[33,229]",1603001
"[34,229]",1606001
"[35,229]",1606001
"[36,229]",1603001
"[37,229]",1603001
"[38,229]",1603001
"[39,229]",1603001
"[40,229]",1603001
"[41,229]",1603001
"[42,229]",1603001
"[43,229]",1605001
"[44,229]",1605001
"[45,229]",1603001
"[46,229]",1603001
"[47,229]",1603001
"[48,229]",1603001
"[49,229]",1603001
"[50,229]",1606001
"[51,229]",1606001
"[52,229]",1608001
"[53,229]",1608001
"[54,229]",1606001
"[55,229]",1603001
"[56,229]",1603001
"[57,229]",1603001
"[58,229]",1603001
"[59,229]",1603001
"[60,229]",1602001
"[61,229]",1602001
"[62,229]",1602001
"[63,229]",1602001
"[64,229]",1602001
"[65,229]",1606001
"[66,229]",1606001
"[67,229]",1602001
"[68,229]",1602001
"[69,229]",1606001
"[70,229]",1606001
"[71,229]",1606001
"[72,229]",1602001
"[73,229]",1602001
"[74,229]",1602001
"[75,229]",1602001
"[76,229]",1602001
"[77,229]",1602001
"[78,229]",1602001
"[79,229]",1602001
"[80,229]",1605001
"[81,229]",1602001
"[82,229]",1602001
"[83,229]",1602001
"[84,229]",1602001
"[85,229]",1602001
"[86,229]",1602001
"[87,229]",1602001
"[88,229]",1602001
"[89,229]",1602001
"[90,229]",1602001
"[91,229]",1608001
"[92,229]",1606001
"[93,229]",1606001
"[94,229]",1606001
"[95,229]",1608001
"[96,229]",1602001
"[97,229]",1602001
"[98,229]",1602001
"[99,229]",1602001
"[100,229]",1602001
"[101,229]",1602001
"[102,229]",1602001
"[103,229]",1602001
"[104,229]",1602001
"[105,229]",1602001
"[106,229]",1602001
"[107,229]",1602001
"[108,229]",1602001
"[109,229]",1602001
"[110,229]",1602001
"[111,229]",1605001
"[112,229]",1608001
"[113,229]",1606001
"[114,229]",1606001
"[115,229]",1605001
"[116,229]",1602001
"[117,229]",1602001
"[118,229]",1602001
"[119,229]",1602001
"[120,229]",1602001
"[121,229]",1602001
"[122,229]",1602001
"[123,229]",1602001
"[124,229]",1602001
"[125,229]",1606001
"[126,229]",1606001
"[127,229]",1602001
"[128,229]",1602001
"[129,229]",1606001
"[130,229]",1606001
"[131,229]",1606001
"[132,229]",1602001
"[133,229]",1602001
"[134,229]",1602001
"[135,229]",1602001
"[136,229]",1602001
"[137,229]",1602001
"[138,229]",1602001
"[139,229]",1602001
"[140,229]",1605001
"[141,229]",1602001
"[142,229]",1602001
"[143,229]",1602001
"[144,229]",1602001
"[145,229]",1602001
"[146,229]",1602001
"[147,229]",1602001
"[148,229]",1602001
"[149,229]",1602001
"[150,229]",1602001
"[151,229]",1608001
"[152,229]",1606001
"[153,229]",1606001
"[154,229]",1606001
"[155,229]",1608001
"[156,229]",1602001
"[157,229]",1602001
"[158,229]",1602001
"[159,229]",1602001
"[160,229]",1602001
"[161,229]",1602001
"[162,229]",1602001
"[163,229]",1602001
"[164,229]",1602001
"[165,229]",1602001
"[166,229]",1602001
"[167,229]",1602001
"[168,229]",1602001
"[169,229]",1602001
"[170,229]",1602001
"[171,229]",1605001
"[172,229]",1608001
"[173,229]",1606001
"[174,229]",1606001
"[175,229]",1605001
"[176,229]",1602001
"[177,229]",1602001
"[178,229]",1602001
"[179,229]",1602001
"[180,229]",1602001
"[181,229]",1602001
"[182,229]",1602001
"[183,229]",1602001
"[184,229]",1602001
"[185,229]",1606001
"[186,229]",1606001
"[187,229]",1602001
"[188,229]",1602001
"[189,229]",1606001
"[190,229]",1606001
"[191,229]",1606001
"[192,229]",1602001
"[193,229]",1602001
"[194,229]",1602001
"[195,229]",1602001
"[196,229]",1602001
"[197,229]",1602001
"[198,229]",1602001
"[199,229]",1602001
"[200,229]",1605001
"[201,229]",1602001
"[202,229]",1602001
"[203,229]",1602001
"[204,229]",1602001
"[205,229]",1602001
"[206,229]",1602001
"[207,229]",1602001
"[208,229]",1602001
"[209,229]",1602001
"[210,229]",1602001
"[211,229]",1608001
"[212,229]",1606001
"[213,229]",1606001
"[214,229]",1606001
"[215,229]",1608001
"[216,229]",1602001
"[217,229]",1602001
"[218,229]",1602001
"[219,229]",1602001
"[220,229]",1602001
"[221,229]",1602001
"[222,229]",1602001
"[223,229]",1602001
"[224,229]",1602001
"[225,229]",1602001
"[226,229]",1602001
"[227,229]",1602001
"[228,229]",1602001
"[229,229]",1602001
"[230,229]",1602001
"[231,229]",1605001
"[232,229]",1608001
"[233,229]",1606001
"[234,229]",1606001
"[235,229]",1605001
"[236,229]",1602001
"[237,229]",1602001
"[238,229]",1602001
"[239,229]",1602001
"[240,229]",1602001
"[241,229]",1602001
"[242,229]",1602001
"[243,229]",1602001
"[244,229]",1602001
"[245,229]",1606001
"[246,229]",1606001
"[247,229]",1602001
"[248,229]",1602001
"[249,229]",1606001
"[250,229]",1606001
"[251,229]",1606001
"[252,229]",1602001
"[253,229]",1602001
"[254,229]",1602001
"[255,229]",1602001
"[256,229]",1602001
"[257,229]",1602001
"[258,229]",1602001
"[259,229]",1602001
"[260,229]",1605001
"[261,229]",1602001
"[262,229]",1602001
"[263,229]",1602001
"[264,229]",1602001
"[265,229]",1602001
"[266,229]",1602001
"[267,229]",1602001
"[268,229]",1602001
"[269,229]",1602001
"[270,229]",1602001
"[271,229]",1602001
"[272,229]",1602001
"[273,229]",1602001
"[274,229]",1602001
"[275,229]",1606001
"[276,229]",1606001
"[277,229]",1602001
"[278,229]",1602001
"[279,229]",1606001
"[280,229]",1606001
"[281,229]",1606001
"[282,229]",1602001
"[283,229]",1602001
"[284,229]",1602001
"[285,229]",1602001
"[286,229]",1602001
"[287,229]",1602001
"[288,229]",1602001
"[289,229]",1602001
"[290,229]",1605001
"[291,229]",1602001
"[292,229]",1602001
"[293,229]",1602001
"[294,229]",1602001
"[295,229]",1602001
"[296,229]",1602001
"[297,229]",1602001
"[298,229]",1602001
"[299,229]",1602001
"[300,229]",1603001
"[301,229]",1603001
"[302,229]",1603001
"[303,229]",1603001
"[304,229]",1606001
"[305,229]",1606001
"[306,229]",1603001
"[307,229]",1603001
"[308,229]",1603001
"[309,229]",1603001
"[310,229]",1603001
"[311,229]",1603001
"[312,229]",1603001
"[313,229]",1605001
"[314,229]",1605001
"[315,229]",1603001
"[316,229]",1603001
"[317,229]",1603001
"[318,229]",1603001
"[319,229]",1603001
"[320,229]",1606001
"[321,229]",1606001
"[322,229]",1608001
"[323,229]",1608001
"[324,229]",1606001
"[325,229]",1603001
"[326,229]",1603001
"[327,229]",1603001
"[328,229]",1603001
"[329,229]",1603001
"[330,229]",1603001
"[331,229]",1603001
"[332,229]",1603001
"[333,229]",1603001
"[334,229]",1603001
"[335,229]",1603001
"[336,229]",1603001
"[337,229]",1603001
"[338,229]",1605001
"[339,229]",1608001
"[340,229]",1608001
"[341,229]",1608001
"[342,229]",1605001
"[343,229]",1603001
"[344,229]",1605001
"[345,229]",1605001
"[346,229]",1605001
"[347,229]",1605001
"[348,229]",1608001
"[349,229]",1608001
"[350,229]",1605001
"[351,229]",1603001
"[352,229]",1603001
"[353,229]",1603001
"[354,229]",1603001
"[355,229]",1603001
"[356,229]",1603001
"[357,229]",1603001
"[358,229]",1606001
"[359,229]",1608001
"[0,230]",1603001
"[1,230]",1603001
"[2,230]",1603001
"[3,230]",1603001
"[4,230]",1603001
"[5,230]",1603001
"[6,230]",1603001
"[7,230]",1603001
"[8,230]",1603001
"[9,230]",1603001
"[10,230]",1603001
"[11,230]",1603001
"[12,230]",1603001
"[13,230]",1605001
"[14,230]",1605001
"[15,230]",1605001
"[16,230]",1603001
"[17,230]",1603001
"[18,230]",1603001
"[19,230]",1603001
"[20,230]",1606001
"[21,230]",1608001
"[22,230]",1608001
"[23,230]",1606001
"[24,230]",1606001
"[25,230]",1606001
"[26,230]",1606001
"[27,230]",1606001
"[28,230]",1606001
"[29,230]",1608001
"[30,230]",1603001
"[31,230]",1603001
"[32,230]",1603001
"[33,230]",1603001
"[34,230]",1603001
"[35,230]",1603001
"[36,230]",1603001
"[37,230]",1603001
"[38,230]",1603001
"[39,230]",1603001
"[40,230]",1603001
"[41,230]",1603001
"[42,230]",1603001
"[43,230]",1605001
"[44,230]",1605001
"[45,230]",1605001
"[46,230]",1603001
"[47,230]",1603001
"[48,230]",1603001
"[49,230]",1603001
"[50,230]",1606001
"[51,230]",1608001
"[52,230]",1608001
"[53,230]",1606001
"[54,230]",1606001
"[55,230]",1606001
"[56,230]",1606001
"[57,230]",1606001
"[58,230]",1606001
"[59,230]",1608001
"[60,230]",1602001
"[61,230]",1602001
"[62,230]",1602001
"[63,230]",1602001
"[64,230]",1602001
"[65,230]",1602001
"[66,230]",1602001
"[67,230]",1602001
"[68,230]",1605001
"[69,230]",1605001
"[70,230]",1606001
"[71,230]",1606001
"[72,230]",1602001
"[73,230]",1602001
"[74,230]",1602001
"[75,230]",1602001
"[76,230]",1602001
"[77,230]",1602001
"[78,230]",1602001
"[79,230]",1602001
"[80,230]",1602001
"[81,230]",1602001
"[82,230]",1602001
"[83,230]",1602001
"[84,230]",1602001
"[85,230]",1602001
"[86,230]",1602001
"[87,230]",1602001
"[88,230]",1602001
"[89,230]",1602001
"[90,230]",1602001
"[91,230]",1602001
"[92,230]",1608001
"[93,230]",1608001
"[94,230]",1608001
"[95,230]",1608001
"[96,230]",1602001
"[97,230]",1602001
"[98,230]",1602001
"[99,230]",1602001
"[100,230]",1602001
"[101,230]",1602001
"[102,230]",1602001
"[103,230]",1602001
"[104,230]",1602001
"[105,230]",1602001
"[106,230]",1602001
"[107,230]",1602001
"[108,230]",1602001
"[109,230]",1602001
"[110,230]",1602001
"[111,230]",1602001
"[112,230]",1605001
"[113,230]",1605001
"[114,230]",1605001
"[115,230]",1602001
"[116,230]",1605001
"[117,230]",1605001
"[118,230]",1602001
"[119,230]",1602001
"[120,230]",1602001
"[121,230]",1602001
"[122,230]",1602001
"[123,230]",1602001
"[124,230]",1602001
"[125,230]",1602001
