tech_level_id,tech_effect,tech_species,tech_class,tech_order,tech_type,tech_number,need_resource,levelup_time,level_need,level_open,need
"[1306028,0]","{""2501028"":0,""2502028"":0,""2503028"":0}",2,4,4,7,0,{},0,{},{},{}
"[1306028,1]","{""2501028"":4,""2502028"":3,""2503028"":3}",2,4,4,7,1,"{""1101001"":80000,""1101002"":80000,""1101003"":80000,""1102003"":80000,""1102001"":80000,""1102004"":80000}",2400,"{""1303028"":1,""1304028"":1,""1305028"":1}",{},"{""1903001"":1}"
"[1306028,2]","{""2501028"":14,""2502028"":10,""2503028"":10}",2,4,4,7,2,"{""1101001"":640000,""1101002"":640000,""1101003"":640000,""1102003"":640000,""1102001"":640000,""1102004"":640000}",19200,"{""1303028"":2,""1304028"":2,""1305028"":2}",{},"{""1903001"":2}"
"[1306028,3]","{""2501028"":35,""2502028"":23,""2503028"":23}",2,4,4,7,4,"{""1101001"":2160000,""1101002"":2160000,""1101003"":2160000,""1102003"":2160000,""1102001"":2160000,""1102004"":2160000}",64800,"{""1303028"":3,""1304028"":3,""1305028"":3}",{},"{""1903001"":3}"
"[1307001,0]","{""2504001"":0}",2,1,5,1,0,{},0,{},{},{}
"[1307001,1]","{""2504001"":0.1}",2,1,5,1,1,"{""1101001"":1000,""1101002"":1000,""1101003"":1000,""1102003"":1000,""1102001"":1000,""1102004"":1000}",30,{},{},"{""1903001"":1}"
"[1307001,2]","{""2504001"":0.1}",2,1,5,1,2,"{""1101001"":8000,""1101002"":8000,""1101003"":8000,""1102003"":8000,""1102001"":8000,""1102004"":8000}",240,{},{},"{""1903001"":2}"
"[1307001,3]","{""2504001"":0.1}",2,1,5,1,4,"{""1101001"":27000,""1101002"":27000,""1101003"":27000,""1102003"":27000,""1102001"":27000,""1102004"":27000}",810,{},{},"{""1903001"":3}"
"[1307002,0]","{""2504002"":0}",2,1,5,2,0,{},0,{},{},{}
"[1307002,1]","{""2504002"":0.1}",2,1,5,2,1,"{""1101001"":1000,""1101002"":1000,""1101003"":1000,""1102003"":1000,""1102001"":1000,""1102004"":1000}",30,{},{},"{""1903001"":1}"
"[1307002,2]","{""2504002"":0.1}",2,1,5,2,2,"{""1101001"":8000,""1101002"":8000,""1101003"":8000,""1102003"":8000,""1102001"":8000,""1102004"":8000}",240,{},{},"{""1903001"":2}"
"[1307002,3]","{""2504002"":0.1}",2,1,5,2,4,"{""1101001"":27000,""1101002"":27000,""1101003"":27000,""1102003"":27000,""1102001"":27000,""1102004"":27000}",810,{},{},"{""1903001"":3}"
"[1307003,0]","{""2504003"":0}",2,1,5,3,0,{},0,{},{},{}
"[1307003,1]","{""2504003"":0.1}",2,1,5,3,1,"{""1101001"":1000,""1101002"":1000,""1101003"":1000,""1102003"":1000,""1102001"":1000,""1102004"":1000}",30,{},{},"{""1903001"":1}"
"[1307003,2]","{""2504003"":0.1}",2,1,5,3,2,"{""1101001"":8000,""1101002"":8000,""1101003"":8000,""1102003"":8000,""1102001"":8000,""1102004"":8000}",240,{},{},"{""1903001"":2}"
"[1307003,3]","{""2504003"":0.1}",2,1,5,3,4,"{""1101001"":27000,""1101002"":27000,""1101003"":27000,""1102003"":27000,""1102001"":27000,""1102004"":27000}",810,{},{},"{""1903001"":3}"
"[1307004,0]","{""2504004"":0}",2,1,5,4,0,{},0,{},{},{}
"[1307004,1]","{""2504004"":0.1}",2,1,5,4,1,"{""1101001"":1000,""1101002"":1000,""1101003"":1000,""1102003"":1000,""1102001"":1000,""1102004"":1000}",30,{},{},"{""1903001"":1}"
"[1307004,2]","{""2504004"":0.1}",2,1,5,4,2,"{""1101001"":8000,""1101002"":8000,""1101003"":8000,""1102003"":8000,""1102001"":8000,""1102004"":8000}",240,{},{},"{""1903001"":2}"
"[1307004,3]","{""2504004"":0.1}",2,1,5,4,4,"{""1101001"":27000,""1101002"":27000,""1101003"":27000,""1102003"":27000,""1102001"":27000,""1102004"":27000}",810,{},{},"{""1903001"":3}"
"[1307005,0]","{""2504005"":0}",2,1,5,5,0,{},0,{},{},{}
"[1307005,1]","{""2504005"":0.1}",2,1,5,5,1,"{""1101001"":1000,""1101002"":1000,""1101003"":1000,""1102003"":1000,""1102001"":1000,""1102004"":1000}",30,{},{},"{""1903001"":1}"
"[1307005,2]","{""2504005"":0.1}",2,1,5,5,2,"{""1101001"":8000,""1101002"":8000,""1101003"":8000,""1102003"":8000,""1102001"":8000,""1102004"":8000}",240,{},{},"{""1903001"":2}"
"[1307005,3]","{""2504005"":0.1}",2,1,5,5,4,"{""1101001"":27000,""1101002"":27000,""1101003"":27000,""1102003"":27000,""1102001"":27000,""1102004"":27000}",810,{},{},"{""1903001"":3}"
"[1307006,0]","{""2504006"":0}",2,1,5,6,0,{},0,{},{},{}
"[1307006,1]","{""2504006"":0.1}",2,1,5,6,1,"{""1101001"":1000,""1101002"":1000,""1101003"":1000,""1102003"":1000,""1102001"":1000,""1102004"":1000}",30,{},{},"{""1903001"":1}"
"[1307006,2]","{""2504006"":0.1}",2,1,5,6,2,"{""1101001"":8000,""1101002"":8000,""1101003"":8000,""1102003"":8000,""1102001"":8000,""1102004"":8000}",240,{},{},"{""1903001"":2}"
"[1307006,3]","{""2504006"":0.1}",2,1,5,6,4,"{""1101001"":27000,""1101002"":27000,""1101003"":27000,""1102003"":27000,""1102001"":27000,""1102004"":27000}",810,{},{},"{""1903001"":3}"
"[1307007,0]","{""2504007"":0}",2,1,5,7,0,{},0,{},{},{}
"[1307007,1]","{""2504007"":0.1}",2,1,5,7,1,"{""1101001"":1000,""1101002"":1000,""1101003"":1000,""1102003"":1000,""1102001"":1000,""1102004"":1000}",30,{},{},"{""1903001"":1}"
"[1307007,2]","{""2504007"":0.1}",2,1,5,7,2,"{""1101001"":8000,""1101002"":8000,""1101003"":8000,""1102003"":8000,""1102001"":8000,""1102004"":8000}",240,{},{},"{""1903001"":2}"
"[1307007,3]","{""2504007"":0.1}",2,1,5,7,4,"{""1101001"":27000,""1101002"":27000,""1101003"":27000,""1102003"":27000,""1102001"":27000,""1102004"":27000}",810,{},{},"{""1903001"":3}"
"[1307008,0]","{""2504008"":0}",2,2,5,1,0,{},0,{},{},{}
"[1307008,1]","{""2504008"":0.1}",2,2,5,1,1,"{""1101001"":1000,""1101002"":1000,""1101003"":1000,""1102003"":1000,""1102001"":1000,""1102004"":1000}",120,{},{},"{""1903001"":1}"
"[1307008,2]","{""2504008"":0.1}",2,2,5,1,2,"{""1101001"":8000,""1101002"":8000,""1101003"":8000,""1102003"":8000,""1102001"":8000,""1102004"":8000}",960,{},{},"{""1903001"":2}"
"[1307008,3]","{""2504008"":0.1}",2,2,5,1,4,"{""1101001"":27000,""1101002"":27000,""1101003"":27000,""1102003"":27000,""1102001"":27000,""1102004"":27000}",3240,{},{},"{""1903001"":3}"
"[1307009,0]","{""2504009"":0}",2,2,5,2,0,{},0,{},{},{}
"[1307009,1]","{""2504009"":0.1}",2,2,5,2,1,"{""1101001"":1000,""1101002"":1000,""1101003"":1000,""1102003"":1000,""1102001"":1000,""1102004"":1000}",120,{},{},"{""1903001"":1}"
"[1307009,2]","{""2504009"":0.1}",2,2,5,2,2,"{""1101001"":8000,""1101002"":8000,""1101003"":8000,""1102003"":8000,""1102001"":8000,""1102004"":8000}",960,{},{},"{""1903001"":2}"
"[1307009,3]","{""2504009"":0.1}",2,2,5,2,4,"{""1101001"":27000,""1101002"":27000,""1101003"":27000,""1102003"":27000,""1102001"":27000,""1102004"":27000}",3240,{},{},"{""1903001"":3}"
"[1307010,0]","{""2504010"":0}",2,2,5,3,0,{},0,{},{},{}
"[1307010,1]","{""2504010"":0.1}",2,2,5,3,1,"{""1101001"":1000,""1101002"":1000,""1101003"":1000,""1102003"":1000,""1102001"":1000,""1102004"":1000}",120,{},{},"{""1903001"":1}"
"[1307010,2]","{""2504010"":0.1}",2,2,5,3,2,"{""1101001"":8000,""1101002"":8000,""1101003"":8000,""1102003"":8000,""1102001"":8000,""1102004"":8000}",960,{},{},"{""1903001"":2}"
"[1307010,3]","{""2504010"":0.1}",2,2,5,3,4,"{""1101001"":27000,""1101002"":27000,""1101003"":27000,""1102003"":27000,""1102001"":27000,""1102004"":27000}",3240,{},{},"{""1903001"":3}"
"[1307011,0]","{""2504011"":0}",2,2,5,4,0,{},0,{},{},{}
"[1307011,1]","{""2504011"":0.1}",2,2,5,4,1,"{""1101001"":1000,""1101002"":1000,""1101003"":1000,""1102003"":1000,""1102001"":1000,""1102004"":1000}",120,{},{},"{""1903001"":1}"
"[1307011,2]","{""2504011"":0.1}",2,2,5,4,2,"{""1101001"":8000,""1101002"":8000,""1101003"":8000,""1102003"":8000,""1102001"":8000,""1102004"":8000}",960,{},{},"{""1903001"":2}"
"[1307011,3]","{""2504011"":0.1}",2,2,5,4,4,"{""1101001"":27000,""1101002"":27000,""1101003"":27000,""1102003"":27000,""1102001"":27000,""1102004"":27000}",3240,{},{},"{""1903001"":3}"
"[1307012,0]","{""2504012"":0}",2,2,5,5,0,{},0,{},{},{}
"[1307012,1]","{""2504012"":0.1}",2,2,5,5,1,"{""1101001"":1000,""1101002"":1000,""1101003"":1000,""1102003"":1000,""1102001"":1000,""1102004"":1000}",120,{},{},"{""1903001"":1}"
"[1307012,2]","{""2504012"":0.1}",2,2,5,5,2,"{""1101001"":8000,""1101002"":8000,""1101003"":8000,""1102003"":8000,""1102001"":8000,""1102004"":8000}",960,{},{},"{""1903001"":2}"
"[1307012,3]","{""2504012"":0.1}",2,2,5,5,4,"{""1101001"":27000,""1101002"":27000,""1101003"":27000,""1102003"":27000,""1102001"":27000,""1102004"":27000}",3240,{},{},"{""1903001"":3}"
"[1307013,0]","{""2504013"":0}",2,2,5,6,0,{},0,{},{},{}
"[1307013,1]","{""2504013"":0.1}",2,2,5,6,1,"{""1101001"":1000,""1101002"":1000,""1101003"":1000,""1102003"":1000,""1102001"":1000,""1102004"":1000}",120,{},{},"{""1903001"":1}"
"[1307013,2]","{""2504013"":0.1}",2,2,5,6,2,"{""1101001"":8000,""1101002"":8000,""1101003"":8000,""1102003"":8000,""1102001"":8000,""1102004"":8000}",960,{},{},"{""1903001"":2}"
"[1307013,3]","{""2504013"":0.1}",2,2,5,6,4,"{""1101001"":27000,""1101002"":27000,""1101003"":27000,""1102003"":27000,""1102001"":27000,""1102004"":27000}",3240,{},{},"{""1903001"":3}"
"[1307014,0]","{""2504014"":0}",2,2,5,7,0,{},0,{},{},{}
"[1307014,1]","{""2504014"":0.1}",2,2,5,7,1,"{""1101001"":1000,""1101002"":1000,""1101003"":1000,""1102003"":1000,""1102001"":1000,""1102004"":1000}",120,{},{},"{""1903001"":1}"
"[1307014,2]","{""2504014"":0.1}",2,2,5,7,2,"{""1101001"":8000,""1101002"":8000,""1101003"":8000,""1102003"":8000,""1102001"":8000,""1102004"":8000}",960,{},{},"{""1903001"":2}"
"[1307014,3]","{""2504014"":0.1}",2,2,5,7,4,"{""1101001"":27000,""1101002"":27000,""1101003"":27000,""1102003"":27000,""1102001"":27000,""1102004"":27000}",3240,{},{},"{""1903001"":3}"
"[1307015,0]","{""2504015"":0}",2,3,5,1,0,{},0,{},{},{}
"[1307015,1]","{""2504015"":0.1}",2,3,5,1,1,"{""1101001"":1000,""1101002"":1000,""1101003"":1000,""1102003"":1000,""1102001"":1000,""1102004"":1000}",600,{},{},"{""1903001"":1}"
"[1307015,2]","{""2504015"":0.1}",2,3,5,1,2,"{""1101001"":8000,""1101002"":8000,""1101003"":8000,""1102003"":8000,""1102001"":8000,""1102004"":8000}",4800,{},{},"{""1903001"":2}"
"[1307015,3]","{""2504015"":0.1}",2,3,5,1,4,"{""1101001"":27000,""1101002"":27000,""1101003"":27000,""1102003"":27000,""1102001"":27000,""1102004"":27000}",16200,{},{},"{""1903001"":3}"
"[1307016,0]","{""2504016"":0}",2,3,5,2,0,{},0,{},{},{}
"[1307016,1]","{""2504016"":0.1}",2,3,5,2,1,"{""1101001"":1000,""1101002"":1000,""1101003"":1000,""1102003"":1000,""1102001"":1000,""1102004"":1000}",600,{},{},"{""1903001"":1}"
"[1307016,2]","{""2504016"":0.1}",2,3,5,2,2,"{""1101001"":8000,""1101002"":8000,""1101003"":8000,""1102003"":8000,""1102001"":8000,""1102004"":8000}",4800,{},{},"{""1903001"":2}"
"[1307016,3]","{""2504016"":0.1}",2,3,5,2,4,"{""1101001"":27000,""1101002"":27000,""1101003"":27000,""1102003"":27000,""1102001"":27000,""1102004"":27000}",16200,{},{},"{""1903001"":3}"
"[1307017,0]","{""2504017"":0}",2,3,5,3,0,{},0,{},{},{}
"[1307017,1]","{""2504017"":0.1}",2,3,5,3,1,"{""1101001"":1000,""1101002"":1000,""1101003"":1000,""1102003"":1000,""1102001"":1000,""1102004"":1000}",600,{},{},"{""1903001"":1}"
"[1307017,2]","{""2504017"":0.1}",2,3,5,3,2,"{""1101001"":8000,""1101002"":8000,""1101003"":8000,""1102003"":8000,""1102001"":8000,""1102004"":8000}",4800,{},{},"{""1903001"":2}"
"[1307017,3]","{""2504017"":0.1}",2,3,5,3,4,"{""1101001"":27000,""1101002"":27000,""1101003"":27000,""1102003"":27000,""1102001"":27000,""1102004"":27000}",16200,{},{},"{""1903001"":3}"
"[1307018,0]","{""2504018"":0}",2,3,5,4,0,{},0,{},{},{}
"[1307018,1]","{""2504018"":0.1}",2,3,5,4,1,"{""1101001"":1000,""1101002"":1000,""1101003"":1000,""1102003"":1000,""1102001"":1000,""1102004"":1000}",600,{},{},"{""1903001"":1}"
"[1307018,2]","{""2504018"":0.1}",2,3,5,4,2,"{""1101001"":8000,""1101002"":8000,""1101003"":8000,""1102003"":8000,""1102001"":8000,""1102004"":8000}",4800,{},{},"{""1903001"":2}"
"[1307018,3]","{""2504018"":0.1}",2,3,5,4,4,"{""1101001"":27000,""1101002"":27000,""1101003"":27000,""1102003"":27000,""1102001"":27000,""1102004"":27000}",16200,{},{},"{""1903001"":3}"
"[1307019,0]","{""2504019"":0}",2,3,5,5,0,{},0,{},{},{}
"[1307019,1]","{""2504019"":0.1}",2,3,5,5,1,"{""1101001"":1000,""1101002"":1000,""1101003"":1000,""1102003"":1000,""1102001"":1000,""1102004"":1000}",600,{},{},"{""1903001"":1}"
"[1307019,2]","{""2504019"":0.1}",2,3,5,5,2,"{""1101001"":8000,""1101002"":8000,""1101003"":8000,""1102003"":8000,""1102001"":8000,""1102004"":8000}",4800,{},{},"{""1903001"":2}"
"[1307019,3]","{""2504019"":0.1}",2,3,5,5,4,"{""1101001"":27000,""1101002"":27000,""1101003"":27000,""1102003"":27000,""1102001"":27000,""1102004"":27000}",16200,{},{},"{""1903001"":3}"
"[1307020,0]","{""2504020"":0}",2,3,5,6,0,{},0,{},{},{}
"[1307020,1]","{""2504020"":0.1}",2,3,5,6,1,"{""1101001"":1000,""1101002"":1000,""1101003"":1000,""1102003"":1000,""1102001"":1000,""1102004"":1000}",600,{},{},"{""1903001"":1}"
"[1307020,2]","{""2504020"":0.1}",2,3,5,6,2,"{""1101001"":8000,""1101002"":8000,""1101003"":8000,""1102003"":8000,""1102001"":8000,""1102004"":8000}",4800,{},{},"{""1903001"":2}"
"[1307020,3]","{""2504020"":0.1}",2,3,5,6,4,"{""1101001"":27000,""1101002"":27000,""1101003"":27000,""1102003"":27000,""1102001"":27000,""1102004"":27000}",16200,{},{},"{""1903001"":3}"
"[1307021,0]","{""2504021"":0}",2,3,5,7,0,{},0,{},{},{}
"[1307021,1]","{""2504021"":0.1}",2,3,5,7,1,"{""1101001"":1000,""1101002"":1000,""1101003"":1000,""1102003"":1000,""1102001"":1000,""1102004"":1000}",600,{},{},"{""1903001"":1}"
"[1307021,2]","{""2504021"":0.1}",2,3,5,7,2,"{""1101001"":8000,""1101002"":8000,""1101003"":8000,""1102003"":8000,""1102001"":8000,""1102004"":8000}",4800,{},{},"{""1903001"":2}"
"[1307021,3]","{""2504021"":0.1}",2,3,5,7,4,"{""1101001"":27000,""1101002"":27000,""1101003"":27000,""1102003"":27000,""1102001"":27000,""1102004"":27000}",16200,{},{},"{""1903001"":3}"
"[1307022,0]","{""2504022"":0}",2,3,5,1,0,{},0,{},{},{}
"[1307022,1]","{""2504022"":0.1}",2,4,5,1,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",2400,{},{},"{""1903001"":1}"
"[1307022,2]","{""2504022"":0.1}",2,4,5,1,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",19200,{},{},"{""1903001"":2}"
"[1307022,3]","{""2504022"":0.1}",2,4,5,1,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",64800,{},{},"{""1903001"":3}"
"[1307023,0]","{""2504023"":0}",2,4,5,2,0,{},0,{},{},{}
"[1307023,1]","{""2504023"":0.1}",2,4,5,2,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",2400,{},{},"{""1903001"":1}"
"[1307023,2]","{""2504023"":0.1}",2,4,5,2,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",19200,{},{},"{""1903001"":2}"
"[1307023,3]","{""2504023"":0.1}",2,4,5,2,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",64800,{},{},"{""1903001"":3}"
"[1307024,0]","{""2504024"":0}",2,4,5,3,0,{},0,{},{},{}
"[1307024,1]","{""2504024"":0.1}",2,4,5,3,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",2400,{},{},"{""1903001"":1}"
"[1307024,2]","{""2504024"":0.1}",2,4,5,3,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",19200,{},{},"{""1903001"":2}"
"[1307024,3]","{""2504024"":0.1}",2,4,5,3,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",64800,{},{},"{""1903001"":3}"
"[1307025,0]","{""2504025"":0}",2,4,5,4,0,{},0,{},{},{}
"[1307025,1]","{""2504025"":0.1}",2,4,5,4,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",2400,{},{},"{""1903001"":1}"
"[1307025,2]","{""2504025"":0.1}",2,4,5,4,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",19200,{},{},"{""1903001"":2}"
"[1307025,3]","{""2504025"":0.1}",2,4,5,4,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",64800,{},{},"{""1903001"":3}"
"[1307026,0]","{""2504026"":0}",2,4,5,5,0,{},0,{},{},{}
"[1307026,1]","{""2504026"":0.1}",2,4,5,5,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",2400,{},{},"{""1903001"":1}"
"[1307026,2]","{""2504026"":0.1}",2,4,5,5,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",19200,{},{},"{""1903001"":2}"
"[1307026,3]","{""2504026"":0.1}",2,4,5,5,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",64800,{},{},"{""1903001"":3}"
"[1307027,0]","{""2504027"":0}",2,4,5,6,0,{},0,{},{},{}
"[1307027,1]","{""2504027"":0.1}",2,4,5,6,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",2400,{},{},"{""1903001"":1}"
"[1307027,2]","{""2504027"":0.1}",2,4,5,6,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",19200,{},{},"{""1903001"":2}"
"[1307027,3]","{""2504027"":0.1}",2,4,5,6,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",64800,{},{},"{""1903001"":3}"
"[1307028,0]","{""2504028"":0}",2,4,5,7,0,{},0,{},{},{}
"[1307028,1]","{""2504028"":0.1}",2,4,5,7,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",2400,{},{},"{""1903001"":1}"
"[1307028,2]","{""2504028"":0.1}",2,4,5,7,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",19200,{},{},"{""1903001"":2}"
"[1307028,3]","{""2504028"":0.1}",2,4,5,7,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",64800,{},{},"{""1903001"":3}"
"[1308001,0]","{""2505001"":0}",2,1,6,1,0,{},0,{},{},{}
"[1308001,1]","{""2505001"":0.05}",2,1,6,1,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",30,{},{},"{""1903001"":1}"
"[1308001,2]","{""2505001"":0.05}",2,1,6,1,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",240,{},{},"{""1903001"":2}"
"[1308001,3]","{""2505001"":0.05}",2,1,6,1,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",810,{},{},"{""1903001"":3}"
"[1308002,0]","{""2505002"":0}",2,1,6,2,0,{},0,{},{},{}
"[1308002,1]","{""2505002"":0.05}",2,1,6,2,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",30,{},{},"{""1903001"":1}"
"[1308002,2]","{""2505002"":0.05}",2,1,6,2,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",240,{},{},"{""1903001"":2}"
"[1308002,3]","{""2505002"":0.05}",2,1,6,2,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",810,{},{},"{""1903001"":3}"
"[1308003,0]","{""2505003"":0}",2,1,6,3,0,{},0,{},{},{}
"[1308003,1]","{""2505003"":0.05}",2,1,6,3,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",30,{},{},"{""1903001"":1}"
"[1308003,2]","{""2505003"":0.05}",2,1,6,3,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",240,{},{},"{""1903001"":2}"
"[1308003,3]","{""2505003"":0.05}",2,1,6,3,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",810,{},{},"{""1903001"":3}"
"[1308004,0]","{""2505004"":0}",2,1,6,4,0,{},0,{},{},{}
"[1308004,1]","{""2505004"":0.05}",2,1,6,4,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",30,{},{},"{""1903001"":1}"
"[1308004,2]","{""2505004"":0.05}",2,1,6,4,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",240,{},{},"{""1903001"":2}"
"[1308004,3]","{""2505004"":0.05}",2,1,6,4,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",810,{},{},"{""1903001"":3}"
"[1308005,0]","{""2505005"":0}",2,1,6,5,0,{},0,{},{},{}
"[1308005,1]","{""2505005"":0.05}",2,1,6,5,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",30,{},{},"{""1903001"":1}"
"[1308005,2]","{""2505005"":0.05}",2,1,6,5,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",240,{},{},"{""1903001"":2}"
"[1308005,3]","{""2505005"":0.05}",2,1,6,5,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",810,{},{},"{""1903001"":3}"
"[1308006,0]","{""2505006"":0}",2,1,6,6,0,{},0,{},{},{}
"[1308006,1]","{""2505006"":0.05}",2,1,6,6,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",30,{},{},"{""1903001"":1}"
"[1308006,2]","{""2505006"":0.05}",2,1,6,6,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",240,{},{},"{""1903001"":2}"
"[1308006,3]","{""2505006"":0.05}",2,1,6,6,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",810,{},{},"{""1903001"":3}"
"[1308007,0]","{""2505007"":0}",2,1,6,7,0,{},0,{},{},{}
"[1308007,1]","{""2505007"":0.05}",2,1,6,7,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",30,{},{},"{""1903001"":1}"
"[1308007,2]","{""2505007"":0.05}",2,1,6,7,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",240,{},{},"{""1903001"":2}"
"[1308007,3]","{""2505007"":0.05}",2,1,6,7,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",810,{},{},"{""1903001"":3}"
"[1308008,0]","{""2505008"":0}",2,2,6,1,0,{},0,{},{},{}
"[1308008,1]","{""2505008"":0.05}",2,2,6,1,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",120,{},{},"{""1903001"":1}"
"[1308008,2]","{""2505008"":0.05}",2,2,6,1,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",960,{},{},"{""1903001"":2}"
"[1308008,3]","{""2505008"":0.05}",2,2,6,1,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",3240,{},{},"{""1903001"":3}"
"[1308009,0]","{""2505009"":0}",2,2,6,2,0,{},0,{},{},{}
"[1308009,1]","{""2505009"":0.05}",2,2,6,2,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",120,{},{},"{""1903001"":1}"
"[1308009,2]","{""2505009"":0.05}",2,2,6,2,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",960,{},{},"{""1903001"":2}"
"[1308009,3]","{""2505009"":0.05}",2,2,6,2,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",3240,{},{},"{""1903001"":3}"
"[1308010,0]","{""2505010"":0}",2,2,6,3,0,{},0,{},{},{}
"[1308010,1]","{""2505010"":0.05}",2,2,6,3,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",120,{},{},"{""1903001"":1}"
